plate,organism,plate_number,well,row,col,content,treatment,ttype
human_8,human,8,M20,M,20,hsa-miR-5590-3p,hsa-miR-5590-3p,treatment
human_8,human,8,M21,M,21,hsa-miR-5092,hsa-miR-5092,treatment
human_8,human,8,M22,M,22,hsa-miR-5092,hsa-miR-5092,treatment
human_8,human,8,M23,M,23,Tr Reagent + Rotenone 0.005uM,control_tr_rotenone,tr_rotenone
human_8,human,8,M24,M,24,Tr Reagent + Rotenone 0.005uM,control_tr_rotenone,tr_rotenone
human_8,human,8,N01,N,1,hsa-miR-548at-3p,hsa-miR-548at-3p,treatment
human_8,human,8,N02,N,2,hsa-miR-548at-3p,hsa-miR-548at-3p,treatment
human_8,human,8,N03,N,3,hsa-miR-548aj-5p,hsa-miR-548aj-5p,treatment
human_8,human,8,N04,N,4,hsa-miR-548aj-5p,hsa-miR-548aj-5p,treatment
human_8,human,8,N05,N,5,hsa-miR-5010-5p,hsa-miR-5010-5p,treatment
human_8,human,8,N06,N,6,hsa-miR-5010-5p,hsa-miR-5010-5p,treatment
human_8,human,8,N07,N,7,hsa-miR-5197-5p,hsa-miR-5197-5p,treatment
human_8,human,8,N08,N,8,hsa-miR-5197-5p,hsa-miR-5197-5p,treatment
human_8,human,8,N09,N,9,hsa-miR-5689,hsa-miR-5689,treatment
human_8,human,8,N10,N,10,hsa-miR-5689,hsa-miR-5689,treatment
human_8,human,8,N11,N,11,hsa-miR-4536-3p,hsa-miR-4536-3p,treatment
human_8,human,8,N12,N,12,hsa-miR-4536-3p,hsa-miR-4536-3p,treatment
human_8,human,8,N13,N,13,hsa-miR-506-5p,hsa-miR-506-5p,treatment
human_8,human,8,N14,N,14,hsa-miR-506-5p,hsa-miR-506-5p,treatment
human_8,human,8,N15,N,15,hsa-miR-5582-3p,hsa-miR-5582-3p,treatment
human_8,human,8,N16,N,16,hsa-miR-5582-3p,hsa-miR-5582-3p,treatment
human_8,human,8,N17,N,17,hsa-miR-3184-3p,hsa-miR-3184-3p,treatment
human_8,human,8,N18,N,18,hsa-miR-3184-3p,hsa-miR-3184-3p,treatment
human_8,human,8,N19,N,19,hsa-miR-5571-3p,hsa-miR-5571-3p,treatment
human_8,human,8,N20,N,20,hsa-miR-5571-3p,hsa-miR-5571-3p,treatment
human_8,human,8,N21,N,21,hsa-miR-1295b-5p,hsa-miR-1295b-5p,treatment
human_8,human,8,N22,N,22,hsa-miR-1295b-5p,hsa-miR-1295b-5p,treatment
human_8,human,8,N23,N,23,Tr Reagent + Rotenone 0.005uM,control_tr_rotenone,tr_rotenone
human_8,human,8,N24,N,24,Tr Reagent + Rotenone 0.005uM,control_tr_rotenone,tr_rotenone
human_8,human,8,O01,O,1,hsa-miR-5685,hsa-miR-5685,treatment
human_8,human,8,O02,O,2,hsa-miR-5685,hsa-miR-5685,treatment
human_8,human,8,O03,O,3,hsa-miR-550a-3-5p,hsa-miR-550a-3-5p,treatment
human_8,human,8,O04,O,4,hsa-miR-550a-3-5p,hsa-miR-550a-3-5p,treatment
human_8,human,8,O05,O,5,hsa-miR-5001-3p,hsa-miR-5001-3p,treatment
human_8,human,8,O06,O,6,hsa-miR-5001-3p,hsa-miR-5001-3p,treatment
human_8,human,8,O07,O,7,hsa-miR-4482-3p,hsa-miR-4482-3p,treatment
human_8,human,8,O08,O,8,hsa-miR-4482-3p,hsa-miR-4482-3p,treatment
human_8,human,8,O09,O,9,hsa-miR-5009-3p,hsa-miR-5009-3p,treatment
human_8,human,8,O10,O,10,hsa-miR-5009-3p,hsa-miR-5009-3p,treatment
human_8,human,8,O11,O,11,hsa-miR-5007-3p,hsa-miR-5007-3p,treatment
human_8,human,8,O12,O,12,hsa-miR-5007-3p,hsa-miR-5007-3p,treatment
human_8,human,8,O13,O,13,hsa-miR-5196-5p,hsa-miR-5196-5p,treatment
human_8,human,8,O14,O,14,hsa-miR-5196-5p,hsa-miR-5196-5p,treatment
human_8,human,8,O15,O,15,hsa-miR-5006-3p,hsa-miR-5006-3p,treatment
human_8,human,8,O16,O,16,hsa-miR-5006-3p,hsa-miR-5006-3p,treatment
human_8,human,8,O17,O,17,hsa-miR-5585-5p,hsa-miR-5585-5p,treatment
human_8,human,8,O18,O,18,hsa-miR-5585-5p,hsa-miR-5585-5p,treatment
human_8,human,8,O19,O,19,hsa-miR-5583-3p,hsa-miR-5583-3p,treatment
human_8,human,8,O20,O,20,hsa-miR-5583-3p,hsa-miR-5583-3p,treatment
human_8,human,8,O21,O,21,hsa-miR-5697,hsa-miR-5697,treatment
human_8,human,8,O22,O,22,hsa-miR-5697,hsa-miR-5697,treatment
human_8,human,8,O23,O,23,Tr Reagent + DMSO,control_tr_dmso,tr_dmso
human_8,human,8,O24,O,24,Tr Reagent + DMSO,control_tr_dmso,tr_dmso
human_8,human,8,P01,P,1,hsa-miR-5002-3p,hsa-miR-5002-3p,treatment
human_8,human,8,P02,P,2,hsa-miR-5002-3p,hsa-miR-5002-3p,treatment
human_8,human,8,P03,P,3,hsa-miR-5100,hsa-miR-5100,treatment
human_8,human,8,P04,P,4,hsa-miR-5100,hsa-miR-5100,treatment
human_8,human,8,P05,P,5,hsa-miR-550b-2-5p,hsa-miR-550b-2-5p,treatment
human_8,human,8,P06,P,6,hsa-miR-550b-2-5p,hsa-miR-550b-2-5p,treatment
human_8,human,8,P07,P,7,hsa-miR-5090,hsa-miR-5090,treatment
human_8,human,8,P08,P,8,hsa-miR-5090,hsa-miR-5090,treatment
human_8,human,8,P09,P,9,hsa-miR-5585-3p,hsa-miR-5585-3p,treatment
human_8,human,8,P10,P,10,hsa-miR-5585-3p,hsa-miR-5585-3p,treatment
human_8,human,8,P11,P,11,hsa-miR-548ar-3p,hsa-miR-548ar-3p,treatment
human_8,human,8,P12,P,12,hsa-miR-548ar-3p,hsa-miR-548ar-3p,treatment
human_8,human,8,P13,P,13,hsa-miR-5196-3p,hsa-miR-5196-3p,treatment
human_8,human,8,P14,P,14,hsa-miR-5196-3p,hsa-miR-5196-3p,treatment
human_8,human,8,P15,P,15,hsa-miR-5708,hsa-miR-5708,treatment
human_8,human,8,P16,P,16,hsa-miR-5708,hsa-miR-5708,treatment
human_8,human,8,P17,P,17,hsa-miR-5002-5p,hsa-miR-5002-5p,treatment
human_8,human,8,P18,P,18,hsa-miR-5002-5p,hsa-miR-5002-5p,treatment
human_8,human,8,P19,P,19,hsa-miR-5586-3p,hsa-miR-5586-3p,treatment
human_8,human,8,P20,P,20,hsa-miR-5586-3p,hsa-miR-5586-3p,treatment
human_8,human,8,P21,P,21,hsa-miR-5692c,hsa-miR-5692c,treatment
human_8,human,8,P22,P,22,hsa-miR-5692c,hsa-miR-5692c,treatment
human_8,human,8,P23,P,23,Tr Reagent + DMSO,control_tr_dmso,tr_dmso
human_8,human,8,P24,P,24,Tr Reagent + DMSO,control_tr_dmso,tr_dmso
human_9,human,9,A01,A,1,hsa-miR-5190,hsa-miR-5190,treatment
human_9,human,9,A02,A,2,hsa-miR-5190,hsa-miR-5190,treatment
human_9,human,9,A03,A,3,hsa-miR-5699-3p,hsa-miR-5699-3p,treatment
human_9,human,9,A04,A,4,hsa-miR-5699-3p,hsa-miR-5699-3p,treatment
human_9,human,9,A05,A,5,hsa-miR-5684,hsa-miR-5684,treatment
human_9,human,9,A06,A,6,hsa-miR-5684,hsa-miR-5684,treatment
human_9,human,9,A07,A,7,hsa-miR-513c-3p,hsa-miR-513c-3p,treatment
human_9,human,9,A08,A,8,hsa-miR-513c-3p,hsa-miR-513c-3p,treatment
human_9,human,9,A09,A,9,hsa-miR-5591-3p,hsa-miR-5591-3p,treatment
human_9,human,9,A10,A,10,hsa-miR-5591-3p,hsa-miR-5591-3p,treatment
human_9,human,9,A11,A,11,hsa-miR-548ap-3p,hsa-miR-548ap-3p,treatment
human_9,human,9,A12,A,12,hsa-miR-548ap-3p,hsa-miR-548ap-3p,treatment
human_9,human,9,A13,A,13,hsa-miR-4749-3p,hsa-miR-4749-3p,treatment
human_9,human,9,A14,A,14,hsa-miR-4749-3p,hsa-miR-4749-3p,treatment
human_9,human,9,A15,A,15,hsa-miR-4632-3p,hsa-miR-4632-3p,treatment
human_9,human,9,A16,A,16,hsa-miR-4632-3p,hsa-miR-4632-3p,treatment
human_9,human,9,A17,A,17,hsa-miR-1273g-3p,hsa-miR-1273g-3p,treatment
human_9,human,9,A18,A,18,hsa-miR-1273g-3p,hsa-miR-1273g-3p,treatment
human_9,human,9,A19,A,19,hsa-miR-5688,hsa-miR-5688,treatment
human_9,human,9,A20,A,20,hsa-miR-5688,hsa-miR-5688,treatment
human_9,human,9,A21,A,21,hsa-miR-3191-5p,hsa-miR-3191-5p,treatment
human_9,human,9,A22,A,22,hsa-miR-3191-5p,hsa-miR-3191-5p,treatment
human_9,human,9,A23,A,23,Cell Death siRNA,control_cell_death,cell_death
human_9,human,9,A24,A,24,Cell Death siRNA,control_cell_death,cell_death
human_9,human,9,B01,B,1,hsa-miR-5588-5p,hsa-miR-5588-5p,treatment
human_9,human,9,B02,B,2,hsa-miR-5588-5p,hsa-miR-5588-5p,treatment
human_9,human,9,B03,B,3,hsa-miR-211-3p,hsa-miR-211-3p,treatment
human_9,human,9,B04,B,4,hsa-miR-211-3p,hsa-miR-211-3p,treatment
human_9,human,9,B05,B,5,hsa-miR-5702,hsa-miR-5702,treatment
human_9,human,9,B06,B,6,hsa-miR-5702,hsa-miR-5702,treatment
human_9,human,9,B07,B,7,hsa-miR-5188,hsa-miR-5188,treatment
human_9,human,9,B08,B,8,hsa-miR-5188,hsa-miR-5188,treatment
human_9,human,9,B09,B,9,hsa-miR-548aq-3p,hsa-miR-548aq-3p,treatment
human_9,human,9,B10,B,10,hsa-miR-548aq-3p,hsa-miR-548aq-3p,treatment
human_9,human,9,B11,B,11,hsa-miR-5004-5p,hsa-miR-5004-5p,treatment
human_9,human,9,B12,B,12,hsa-miR-5004-5p,hsa-miR-5004-5p,treatment
human_9,human,9,B13,B,13,hsa-miR-5701,hsa-miR-5701,treatment
human_9,human,9,B14,B,14,hsa-miR-5701,hsa-miR-5701,treatment
human_9,human,9,B15,B,15,hsa-miR-5094,hsa-miR-5094,treatment
human_9,human,9,B16,B,16,hsa-miR-5094,hsa-miR-5094,treatment
human_9,human,9,B17,B,17,hsa-miR-548ap-5p,hsa-miR-548ap-5p,treatment
human_9,human,9,B18,B,18,hsa-miR-548ap-5p,hsa-miR-548ap-5p,treatment
human_9,human,9,B19,B,19,hsa-miR-5693,hsa-miR-5693,treatment
human_9,human,9,B20,B,20,hsa-miR-5693,hsa-miR-5693,treatment
human_9,human,9,B21,B,21,hsa-miR-5000-3p,hsa-miR-5000-3p,treatment
human_9,human,9,B22,B,22,hsa-miR-5000-3p,hsa-miR-5000-3p,treatment
human_9,human,9,B23,B,23,Cell Death siRNA,control_cell_death,cell_death
human_9,human,9,B24,B,24,Cell Death siRNA,control_cell_death,cell_death
human_9,human,9,C01,C,1,hsa-miR-5700,hsa-miR-5700,treatment
human_9,human,9,C02,C,2,hsa-miR-5700,hsa-miR-5700,treatment
human_9,human,9,C03,C,3,hsa-miR-5582-5p,hsa-miR-5582-5p,treatment
human_9,human,9,C04,C,4,hsa-miR-5582-5p,hsa-miR-5582-5p,treatment
human_9,human,9,C05,C,5,hsa-miR-660-3p,hsa-miR-660-3p,treatment
human_9,human,9,C06,C,6,hsa-miR-660-3p,hsa-miR-660-3p,treatment
human_9,human,9,C07,C,7,hsa-miR-548au-5p,hsa-miR-548au-5p,treatment
human_9,human,9,C08,C,8,hsa-miR-548au-5p,hsa-miR-548au-5p,treatment
human_9,human,9,C09,C,9,hsa-miR-5682,hsa-miR-5682,treatment
human_9,human,9,C10,C,10,hsa-miR-5682,hsa-miR-5682,treatment
human_9,human,9,C11,C,11,hsa-miR-5091,hsa-miR-5091,treatment
human_9,human,9,C12,C,12,hsa-miR-5091,hsa-miR-5091,treatment
human_9,human,9,C13,C,13,hsa-miR-5003-5p,hsa-miR-5003-5p,treatment
human_9,human,9,C14,C,14,hsa-miR-5003-5p,hsa-miR-5003-5p,treatment
human_9,human,9,C15,C,15,hsa-miR-1-5p,hsa-miR-1-5p,treatment
human_9,human,9,C16,C,16,hsa-miR-1-5p,hsa-miR-1-5p,treatment
human_9,human,9,C17,C,17,hsa-miR-873-3p,hsa-miR-873-3p,treatment
human_9,human,9,C18,C,18,hsa-miR-873-3p,hsa-miR-873-3p,treatment
human_9,human,9,C19,C,19,hsa-miR-5189-5p,hsa-miR-5189-5p,treatment
human_9,human,9,C20,C,20,hsa-miR-5189-5p,hsa-miR-5189-5p,treatment
human_9,human,9,C21,C,21,hsa-miR-5192,hsa-miR-5192,treatment
human_9,human,9,C22,C,22,hsa-miR-5192,hsa-miR-5192,treatment
human_9,human,9,C23,C,23,Transfection Reagent Only,control_transfection_reagent_only,transfection_reagent_only
human_9,human,9,C24,C,24,Transfection Reagent Only,control_transfection_reagent_only,transfection_reagent_only
human_9,human,9,D01,D,1,hsa-miR-5580-5p,hsa-miR-5580-5p,treatment
human_9,human,9,D02,D,2,hsa-miR-5580-5p,hsa-miR-5580-5p,treatment
human_9,human,9,D03,D,3,hsa-miR-5006-5p,hsa-miR-5006-5p,treatment
human_9,human,9,D04,D,4,hsa-miR-5006-5p,hsa-miR-5006-5p,treatment
human_9,human,9,D05,D,5,hsa-miR-345-3p,hsa-miR-345-3p,treatment
human_9,human,9,D06,D,6,hsa-miR-345-3p,hsa-miR-345-3p,treatment
human_9,human,9,D07,D,7,hsa-miR-6505-3p,hsa-miR-6505-3p,treatment
human_9,human,9,D08,D,8,hsa-miR-6505-3p,hsa-miR-6505-3p,treatment
human_9,human,9,D09,D,9,hsa-miR-892c-3p,hsa-miR-892c-3p,treatment
human_9,human,9,D10,D,10,hsa-miR-892c-3p,hsa-miR-892c-3p,treatment
human_9,human,9,D11,D,11,hsa-miR-6127,hsa-miR-6127,treatment
human_9,human,9,D12,D,12,hsa-miR-6127,hsa-miR-6127,treatment
human_9,human,9,D13,D,13,hsa-miR-4743-3p,hsa-miR-4743-3p,treatment
human_9,human,9,D14,D,14,hsa-miR-4743-3p,hsa-miR-4743-3p,treatment
human_9,human,9,D15,D,15,hsa-miR-6499-5p,hsa-miR-6499-5p,treatment
human_9,human,9,D16,D,16,hsa-miR-6499-5p,hsa-miR-6499-5p,treatment
human_9,human,9,D17,D,17,hsa-miR-6084,hsa-miR-6084,treatment
human_9,human,9,D18,D,18,hsa-miR-6084,hsa-miR-6084,treatment
human_9,human,9,D19,D,19,hsa-miR-6722-3p,hsa-miR-6722-3p,treatment
human_9,human,9,D20,D,20,hsa-miR-6722-3p,hsa-miR-6722-3p,treatment
human_9,human,9,D21,D,21,hsa-miR-6087,hsa-miR-6087,treatment
human_9,human,9,D22,D,22,hsa-miR-6087,hsa-miR-6087,treatment
human_9,human,9,D23,D,23,Transfection Reagent Only,control_transfection_reagent_only,transfection_reagent_only
human_9,human,9,D24,D,24,Transfection Reagent Only,control_transfection_reagent_only,transfection_reagent_only
human_9,human,9,E01,E,1,hsa-miR-6088,hsa-miR-6088,treatment
human_9,human,9,E02,E,2,hsa-miR-6088,hsa-miR-6088,treatment
human_9,human,9,E03,E,3,hsa-miR-6165,hsa-miR-6165,treatment
human_9,human,9,E04,E,4,hsa-miR-6165,hsa-miR-6165,treatment
human_9,human,9,E05,E,5,hsa-miR-1227-5p,hsa-miR-1227-5p,treatment
human_9,human,9,E06,E,6,hsa-miR-1227-5p,hsa-miR-1227-5p,treatment
human_9,human,9,E07,E,7,hsa-miR-6073,hsa-miR-6073,treatment
human_9,human,9,E08,E,8,hsa-miR-6073,hsa-miR-6073,treatment
human_9,human,9,E09,E,9,hsa-miR-6068,hsa-miR-6068,treatment
human_9,human,9,E10,E,10,hsa-miR-6068,hsa-miR-6068,treatment
human_9,human,9,E11,E,11,hsa-miR-6129,hsa-miR-6129,treatment
human_9,human,9,E12,E,12,hsa-miR-6129,hsa-miR-6129,treatment
human_9,human,9,E13,E,13,hsa-miR-6510-3p,hsa-miR-6510-3p,treatment
human_9,human,9,E14,E,14,hsa-miR-6510-3p,hsa-miR-6510-3p,treatment
human_9,human,9,E15,E,15,hsa-miR-1178-5p,hsa-miR-1178-5p,treatment
human_9,human,9,E16,E,16,hsa-miR-1178-5p,hsa-miR-1178-5p,treatment
human_9,human,9,E17,E,17,hsa-miR-6509-3p,hsa-miR-6509-3p,treatment
human_9,human,9,E18,E,18,hsa-miR-6509-3p,hsa-miR-6509-3p,treatment
human_9,human,9,E19,E,19,hsa-miR-6501-5p,hsa-miR-6501-5p,treatment
human_9,human,9,E20,E,20,hsa-miR-6501-5p,hsa-miR-6501-5p,treatment
human_9,human,9,E21,E,21,hsa-miR-6511b-3p,hsa-miR-6511b-3p,treatment
human_9,human,9,E22,E,22,hsa-miR-6511b-3p,hsa-miR-6511b-3p,treatment
human_9,human,9,E23,E,23,Negative Ctrl Mimic,control_neg_mimic,neg_mimic
human_9,human,9,E24,E,24,Negative Ctrl Mimic,control_neg_mimic,neg_mimic
human_9,human,9,F01,F,1,hsa-miR-6083,hsa-miR-6083,treatment
human_9,human,9,F02,F,2,hsa-miR-6083,hsa-miR-6083,treatment
human_9,human,9,F03,F,3,hsa-miR-6504-3p,hsa-miR-6504-3p,treatment
human_9,human,9,F04,F,4,hsa-miR-6504-3p,hsa-miR-6504-3p,treatment
human_9,human,9,F05,F,5,hsa-miR-6719-3p,hsa-miR-6719-3p,treatment
human_9,human,9,F06,F,6,hsa-miR-6719-3p,hsa-miR-6719-3p,treatment
human_9,human,9,F07,F,7,hsa-miR-653-3p,hsa-miR-653-3p,treatment
human_9,human,9,F08,F,8,hsa-miR-653-3p,hsa-miR-653-3p,treatment
human_9,human,9,F09,F,9,hsa-miR-6503-5p,hsa-miR-6503-5p,treatment
human_9,human,9,F10,F,10,hsa-miR-6503-5p,hsa-miR-6503-5p,treatment
human_9,human,9,F11,F,11,hsa-miR-6507-3p,hsa-miR-6507-3p,treatment
human_9,human,9,F12,F,12,hsa-miR-6507-3p,hsa-miR-6507-3p,treatment
human_9,human,9,F13,F,13,hsa-miR-1238-5p,hsa-miR-1238-5p,treatment
human_9,human,9,F14,F,14,hsa-miR-1238-5p,hsa-miR-1238-5p,treatment
human_9,human,9,F15,F,15,hsa-miR-6513-3p,hsa-miR-6513-3p,treatment
human_9,human,9,F16,F,16,hsa-miR-6513-3p,hsa-miR-6513-3p,treatment
human_9,human,9,F17,F,17,hsa-miR-6715a-3p,hsa-miR-6715a-3p,treatment
human_9,human,9,F18,F,18,hsa-miR-6715a-3p,hsa-miR-6715a-3p,treatment
human_9,human,9,F19,F,19,hsa-miR-378j,hsa-miR-378j,treatment
human_9,human,9,F20,F,20,hsa-miR-378j,hsa-miR-378j,treatment
human_9,human,9,F21,F,21,hsa-miR-376c-5p,hsa-miR-376c-5p,treatment
human_9,human,9,F22,F,22,hsa-miR-376c-5p,hsa-miR-376c-5p,treatment
human_9,human,9,F23,F,23,Negative Ctrl Mimic,control_neg_mimic,neg_mimic
human_9,human,9,F24,F,24,Negative Ctrl Mimic,control_neg_mimic,neg_mimic
human_9,human,9,G01,G,1,hsa-miR-937-5p,hsa-miR-937-5p,treatment
human_9,human,9,G02,G,2,hsa-miR-937-5p,hsa-miR-937-5p,treatment
human_9,human,9,G03,G,3,hsa-miR-6501-3p,hsa-miR-6501-3p,treatment
human_9,human,9,G04,G,4,hsa-miR-6501-3p,hsa-miR-6501-3p,treatment
human_9,human,9,G05,G,5,hsa-miR-6515-3p,hsa-miR-6515-3p,treatment
human_9,human,9,G06,G,6,hsa-miR-6515-3p,hsa-miR-6515-3p,treatment
human_9,human,9,G07,G,7,hsa-miR-3934-3p,hsa-miR-3934-3p,treatment
human_9,human,9,G08,G,8,hsa-miR-3934-3p,hsa-miR-3934-3p,treatment
human_9,human,9,G09,G,9,hsa-miR-892c-5p,hsa-miR-892c-5p,treatment
human_9,human,9,G10,G,10,hsa-miR-892c-5p,hsa-miR-892c-5p,treatment
human_9,human,9,G11,G,11,hsa-miR-6512-5p,hsa-miR-6512-5p,treatment
human_9,human,9,G12,G,12,hsa-miR-6512-5p,hsa-miR-6512-5p,treatment
human_9,human,9,G13,G,13,hsa-miR-6079,hsa-miR-6079,treatment
human_9,human,9,G14,G,14,hsa-miR-6079,hsa-miR-6079,treatment
human_9,human,9,G15,G,15,hsa-miR-6090,hsa-miR-6090,treatment
human_9,human,9,G16,G,16,hsa-miR-6090,hsa-miR-6090,treatment
human_9,human,9,G17,G,17,hsa-miR-6131,hsa-miR-6131,treatment
human_9,human,9,G18,G,18,hsa-miR-6131,hsa-miR-6131,treatment
human_9,human,9,G19,G,19,hsa-miR-1237-5p,hsa-miR-1237-5p,treatment
human_9,human,9,G20,G,20,hsa-miR-1237-5p,hsa-miR-1237-5p,treatment
human_9,human,9,G21,G,21,hsa-miR-503-3p,hsa-miR-503-3p,treatment
human_9,human,9,G22,G,22,hsa-miR-503-3p,hsa-miR-503-3p,treatment
human_9,human,9,G23,G,23,Cell Death siRNA,control_cell_death,cell_death
human_9,human,9,G24,G,24,Cell Death siRNA,control_cell_death,cell_death
human_9,human,9,H01,H,1,hsa-miR-6499-3p,hsa-miR-6499-3p,treatment
human_9,human,9,H02,H,2,hsa-miR-6499-3p,hsa-miR-6499-3p,treatment
human_9,human,9,H03,H,3,hsa-miR-6721-5p,hsa-miR-6721-5p,treatment
human_9,human,9,H04,H,4,hsa-miR-6721-5p,hsa-miR-6721-5p,treatment
human_9,human,9,H05,H,5,hsa-miR-6715b-3p,hsa-miR-6715b-3p,treatment
human_9,human,9,H06,H,6,hsa-miR-6715b-3p,hsa-miR-6715b-3p,treatment
human_9,human,9,H07,H,7,hsa-miR-5089-3p,hsa-miR-5089-3p,treatment
human_9,human,9,H08,H,8,hsa-miR-5089-3p,hsa-miR-5089-3p,treatment
human_9,human,9,H09,H,9,hsa-miR-6723-5p,hsa-miR-6723-5p,treatment
human_9,human,9,H10,H,10,hsa-miR-6723-5p,hsa-miR-6723-5p,treatment
human_9,human,9,H11,H,11,hsa-miR-6506-3p,hsa-miR-6506-3p,treatment
human_9,human,9,H12,H,12,hsa-miR-6506-3p,hsa-miR-6506-3p,treatment
human_9,human,9,H13,H,13,hsa-miR-6081,hsa-miR-6081,treatment
human_9,human,9,H14,H,14,hsa-miR-6081,hsa-miR-6081,treatment
human_9,human,9,H15,H,15,hsa-miR-6511a-3p,hsa-miR-6511a-3p,treatment
human_9,human,9,H16,H,16,hsa-miR-6511a-3p,hsa-miR-6511a-3p,treatment
human_9,human,9,H17,H,17,hsa-miR-6085,hsa-miR-6085,treatment
human_9,human,9,H18,H,18,hsa-miR-6085,hsa-miR-6085,treatment
human_9,human,9,H19,H,19,hsa-miR-6508-3p,hsa-miR-6508-3p,treatment
human_9,human,9,H20,H,20,hsa-miR-6508-3p,hsa-miR-6508-3p,treatment
human_9,human,9,H21,H,21,hsa-miR-548ad-5p,hsa-miR-548ad-5p,treatment
human_9,human,9,H22,H,22,hsa-miR-548ad-5p,hsa-miR-548ad-5p,treatment
human_9,human,9,H23,H,23,Cell Death siRNA,control_cell_death,cell_death
human_9,human,9,H24,H,24,Cell Death siRNA,control_cell_death,cell_death
human_9,human,9,I01,I,1,hsa-miR-6716-3p,hsa-miR-6716-3p,treatment
human_9,human,9,I02,I,2,hsa-miR-6716-3p,hsa-miR-6716-3p,treatment
human_9,human,9,I03,I,3,hsa-miR-6071,hsa-miR-6071,treatment
human_9,human,9,I04,I,4,hsa-miR-6071,hsa-miR-6071,treatment
human_9,human,9,I05,I,5,hsa-miR-6512-3p,hsa-miR-6512-3p,treatment
human_9,human,9,I06,I,6,hsa-miR-6512-3p,hsa-miR-6512-3p,treatment
human_9,human,9,I07,I,7,hsa-miR-6506-5p,hsa-miR-6506-5p,treatment
human_9,human,9,I08,I,8,hsa-miR-6506-5p,hsa-miR-6506-5p,treatment
human_9,human,9,I09,I,9,hsa-miR-6500-5p,hsa-miR-6500-5p,treatment
human_9,human,9,I10,I,10,hsa-miR-6500-5p,hsa-miR-6500-5p,treatment
human_9,human,9,I11,I,11,hsa-miR-6507-5p,hsa-miR-6507-5p,treatment
human_9,human,9,I12,I,12,hsa-miR-6507-5p,hsa-miR-6507-5p,treatment
human_9,human,9,I13,I,13,hsa-miR-1292-3p,hsa-miR-1292-3p,treatment
human_9,human,9,I14,I,14,hsa-miR-1292-3p,hsa-miR-1292-3p,treatment
human_9,human,9,I15,I,15,hsa-miR-6502-5p,hsa-miR-6502-5p,treatment
human_9,human,9,I16,I,16,hsa-miR-6502-5p,hsa-miR-6502-5p,treatment
human_9,human,9,I17,I,17,hsa-miR-6082,hsa-miR-6082,treatment
human_9,human,9,I18,I,18,hsa-miR-6082,hsa-miR-6082,treatment
human_9,human,9,I19,I,19,hsa-miR-6511a-5p,hsa-miR-6511a-5p,treatment
human_9,human,9,I20,I,20,hsa-miR-6511a-5p,hsa-miR-6511a-5p,treatment
human_9,human,9,I21,I,21,hsa-miR-7977,hsa-miR-7977,treatment
human_9,human,9,I22,I,22,hsa-miR-7977,hsa-miR-7977,treatment
human_9,human,9,I23,I,23,Negative Ctrl Mimic,control_neg_mimic,neg_mimic
human_9,human,9,I24,I,24,Negative Ctrl Mimic,control_neg_mimic,neg_mimic
human_9,human,9,J01,J,1,hsa-miR-8056,hsa-miR-8056,treatment
human_9,human,9,J02,J,2,hsa-miR-8056,hsa-miR-8056,treatment
human_9,human,9,J03,J,3,hsa-miR-6782-3p,hsa-miR-6782-3p,treatment
human_9,human,9,J04,J,4,hsa-miR-6782-3p,hsa-miR-6782-3p,treatment
human_9,human,9,J05,J,5,hsa-miR-6839-3p,hsa-miR-6839-3p,treatment
human_9,human,9,J06,J,6,hsa-miR-6839-3p,hsa-miR-6839-3p,treatment
human_9,human,9,J07,J,7,hsa-miR-6832-3p,hsa-miR-6832-3p,treatment
human_9,human,9,J08,J,8,hsa-miR-6832-3p,hsa-miR-6832-3p,treatment
human_9,human,9,J09,J,9,hsa-miR-6806-3p,hsa-miR-6806-3p,treatment
human_9,human,9,J10,J,10,hsa-miR-6806-3p,hsa-miR-6806-3p,treatment
human_9,human,9,J11,J,11,hsa-miR-7110-5p,hsa-miR-7110-5p,treatment
human_9,human,9,J12,J,12,hsa-miR-7110-5p,hsa-miR-7110-5p,treatment
human_9,human,9,J13,J,13,hsa-miR-6734-3p,hsa-miR-6734-3p,treatment
human_9,human,9,J14,J,14,hsa-miR-6734-3p,hsa-miR-6734-3p,treatment
human_9,human,9,J15,J,15,hsa-miR-494-5p,hsa-miR-494-5p,treatment
human_9,human,9,J16,J,16,hsa-miR-494-5p,hsa-miR-494-5p,treatment
human_9,human,9,J17,J,17,hsa-miR-153-5p,hsa-miR-153-5p,treatment
human_9,human,9,J18,J,18,hsa-miR-153-5p,hsa-miR-153-5p,treatment
human_9,human,9,J19,J,19,hsa-miR-6841-3p,hsa-miR-6841-3p,treatment
human_9,human,9,J20,J,20,hsa-miR-6841-3p,hsa-miR-6841-3p,treatment
human_9,human,9,J21,J,21,hsa-miR-6862-3p,hsa-miR-6862-3p,treatment
human_9,human,9,J22,J,22,hsa-miR-6862-3p,hsa-miR-6862-3p,treatment
human_9,human,9,J23,J,23,Negative Ctrl Mimic,control_neg_mimic,neg_mimic
human_9,human,9,J24,J,24,Negative Ctrl Mimic,control_neg_mimic,neg_mimic
human_9,human,9,K01,K,1,hsa-miR-6743-3p,hsa-miR-6743-3p,treatment
human_9,human,9,K02,K,2,hsa-miR-6743-3p,hsa-miR-6743-3p,treatment
human_9,human,9,K03,K,3,hsa-miR-6739-5p,hsa-miR-6739-5p,treatment
human_9,human,9,K04,K,4,hsa-miR-6739-5p,hsa-miR-6739-5p,treatment
